"OBJECTID","Season_longshort","DEM_IA","TPI_IA","Slope_IA","d2water_IA","d2edge_IA","d2Landfills_IA","d2Feedlots_IA","d2streets","d2nestsV2_IA","northness","month_factor","risk_class","risk_name","validation_set"
1613948,"Fledgling period",230.99,-1.19,5.59,27.09,17.22,14256.4,4761.46,1306.27,2039.72,0.169967142900241,"Sep",2,"High","Train"
1068430,"Local movements",270.23,0.93,1.72,2059.49,402.69,30958.07,805.15,501.24,9901.09,0.477327644977522,"May",0,"Low","Test"
1706978,"Fledgling period",244.82,0.8,5.49,154.4,-8.03,14423.73,5567.57,21.4,735.99,-0.757322769224544,"Jul",2,"High","Test"
1684790,"Local movements",261.29,0.38,0.81,1436.34,173.15,2771,3328.65,135.28,4256.27,-0.996927718456887,"Aug",0,"Low","Train"
1679386,"Local movements",232.94,-0.06,0.19,1.93,84.11,12488.86,3527.87,1425.29,2391.1,-0.294759352997261,"Aug",2,"High","Test"
1037638,"Dispersal/migration",317.97,-1.88,10.29,4655.06,-18.27,23378.56,3469.72,122.3,5105.73,-0.66117883777488,"Mar",2,"High","Train"
2553194,"Local movements",179.13,0.01,0.18,82.52,-71.05,28921.46,4279.62,1565.92,975.96,-0.60455227105793,"May",0,"Low","Train"
1222352,"Fledgling period",334.68,0.31,0.85,611.76,358.92,15474.85,2548.05,47.19,533.17,-0.269033103117399,"Jul",2,"High","Train"
2776461,"Local movements",213.42,0.01,1.15,404.48,7.35,8947.59,10452.88,34.95,2573.44,-0.841040460846201,"Apr",2,"High","Train"
2520990,"Local movements",228.13,-1.14,1.63,4.44,99.57,10654.2,8138.24,105.71,3618.31,-0.516183571774825,"May",0,"Low","Train"
1428268,"Local movements",213.2,0.08,0.14,612.37,0.78,3508.51,10680.87,1177.4,958.5,-0.651229660527545,"Dec",2,"High","Train"
2176441,"Local movements",293,-2.6,5.27,3338.26,-1.32,12438.26,9373.32,239.25,4203.12,-0.607086505538955,"Apr",2,"High","Train"
392344,"Local movements",166.64,-0.06,0.47,155.23,48.62,14162.16,3209.51,22.46,611.68,-0.695563326462902,"Jul",0,"Low","Train"
2151903,"Local movements",254.13,1.63,4,722.46,49.12,19453.88,2097.51,10.1,1780.54,0.150225469911686,"Mar",0,"Low","Test"
470464,"Dispersal/migration",242.44,0.1,0.4,8794.24,748.03,9476.63,384.03,61.17,6935.93,-0.886258343877352,"Aug",2,"High","Test"
2654613,"Local movements",310.33,-0.18,1.18,1248.34,285.63,26208.24,2590.44,317.89,3180.08,-0.2947594,"May",2,"High","Train"
847972,"Fledgling period",232.75,-0.1,1.43,419.85,62.78,12016.47,6952.67,785.99,959.89,0.710913538012277,"Aug",2,"High","Train"
1237438,"Fledgling period",274.67,-0.31,2.56,3696.82,1209.2,17462.4,781.78,515.05,1116.78,-0.999830589582598,"Aug",0,"Low","Train"
2479936,"Local movements",281.96,1.11,4.73,410.15,10.03,14277.29,3879.28,148.39,2134.6,0.362357754476674,"Apr",1,"Moderate","Train"
2024354,"Local movements",263.25,-0.01,0.37,304.02,-23.61,6503.64,4621.22,319.61,5057.13,0.387216836504937,"Mar",2,"High","Train"
2427196,"Local movements",227.31,0.004053247,0.15,0,1050.14,21360.19,3534.28,2022.97,2748.12,0.999950000416665,"Apr",0,"Low","Train"
709851,"Local movements",206.04,0.003471322,0.1,359.72,-1.79,16960.72,980.51,189.09,2885.51,-0.400799172079975,"Mar",2,"High","Test"
1642260,"Fledgling period",257.6,3.66,9.6,133.85,-50.95,17981.06,3724.62,388.33,3760.7,-0.989007826982433,"Jul",2,"High","Train"
2008041,"Local movements",239.02,-0.01,0.21,233.75,54.41,15397.55,7403.43,624.47,4224.79,-0.99516190332383,"Mar",1,"Moderate","Train"
2528533,"Local movements",388.41,-0.34,0.99,35.93,56.69,11350.96,2186.08,696.2,6249.79,-0.830053535235222,"Apr",2,"High","Train"
878325,"Local movements",228.25,-0.9,5.3,200.95,-39.68,9489.5,13959.57,127.68,1632.79,-0.5829778,"Sep",2,"High","Train"
295930,"Fledgling period",219.52,1.41,2.67,72.48,-78.97,9055.5,15003.3,144.85,731.81,-0.138754534952378,"Jul",2,"High","Train"
2126955,"Local movements",267.55,2.39,4.26,2545.87,10.84,7364,13186.15,286.28,3175.8,-0.928072710209333,"Mar",0,"Low","Test"
926239,"Fledgling period",240.5,-1.08,3.02,3205.79,954.67,10056.04,2728.09,360,10460.42,-0.846408,"Sep",0,"Low","Train"
2435507,"Local movements",236.17,0.26,2.67,71.57,-59.59,10616.02,8255.83,596.95,1436.52,-0.989007826982433,"Apr",2,"High","Train"
2724825,"Dispersal/migration",290.22,0.61,2.81,1385.87,65.51,21640.78,169.11,46.6,10789.1,-0.931750235288572,"Jun",0,"Low","Test"
964716,"Local movements",204.96,-0.00971938,0.14,129.98,22.56,19908.97,3266.26,702.64,619.47,-0.8070882,"Oct",2,"High","Train"
84626,"Local movements",221.38,-0.19,2.24,2067.35,383.48,8497.77,4844.64,93.08,16398.25,-0.808964786630086,"Apr",1,"Moderate","Train"
2686566,"Local movements",243.39,1.43,10.83,98.38,-38.38,11833.16,1707.78,517.21,1189.49,-0.3073329,"Jun",2,"High","Train"
2624730,"Local movements",233.27,0.17,0.36,60.67,65.67,11892.86,4159,836.42,2816.56,-0.991767098339465,"May",0,"Low","Test"
25135,"Local movements",162.96,-0.33,1.02,204.03,-1.65,21561.62,2242.77,527.96,5585.95,-0.841040460846201,"Apr",2,"High","Test"
1518293,"Dispersal/migration",234.81,0.12,1.57,238.99,0.34,20368.86,780.42,34.01,1156.35,-0.278650800359055,"Sep",2,"High","Test"
26274,"Local movements",222.21,0.86,4.21,1776.43,26.9,3671.29,3824.21,91.85,10505.33,0.781839661707619,"Apr",2,"High","Test"
1851739,"Local movements",223.67,-0.9,4.74,906.73,-13.97,9041.2,2794.91,169.59,932.68,-0.963344863441243,"Feb",0,"Low","Train"
629350,"Dispersal/migration",217.04,-0.23,1.76,1739.29,188.77,7343.98,2302.77,53.25,8654.57,-0.795118937003784,"Nov",2,"High","Train"
2283443,"Local movements",232.25,0.09,0.25,32.14,24.06,13018.42,3512.74,1850.35,3739.67,-0.524722399807346,"Apr",2,"High","Train"
157068,"Local movements",158.87,-0.11,0.2,23.32,-6.22,7642.04,3991.45,777.07,4194.58,-0.925513395008784,"Sep",2,"High","Train"
2748922,"Fledgling period",210.59,-0.007717898,0.06,10.52,228.14,8057.29,11984.86,761.05,2144.62,-0.899753211213941,"Sep",0,"Low","Train"
454262,"Local movements",286.64,-0.34,14.67,1323.5,-90.21,29323.79,3436.44,896.01,2662.84,0.573519986072457,"Nov",2,"High","Train"
558918,"Dispersal/migration",210.06,-0.11,1.21,2132.51,283.72,14652.82,2378.23,27.15,6389.14,-0.979748923560684,"Aug",0,"Low","Train"
1533710,"Dispersal/migration",236.45,-1.08,10.72,27.81,10.11,20512.52,2141.77,615.91,766.31,-0.958698082843669,"Sep",2,"High","Train"
1601481,"Fledgling period",230.8,0.02,5.17,63.71,-27.69,12937.57,8103.9,355.98,2539.26,-0.278650800359055,"Sep",2,"High","Test"
2430727,"Local movements",245.02,1.54,10.48,72.44,-10.35,19589.08,4133.72,665.65,6049.3,0.932327345606034,"Apr",2,"High","Test"
541929,"Local movements",174.14,-0.21,2.03,258.38,117.78,3150.98,8700.7,48.7,21529.33,-0.999262528532721,"Sep",2,"High","Train"
1052940,"Fledgling period",278.78,-1.04,4.96,19.29,17.78,19404.32,10426.39,607.46,4414.59,-0.998669394237814,"Jun",2,"High","Train"
48632,"Dispersal/migration",190.85,-4.01,14.33,53.83,-4.22,14834.95,6941.85,641.36,4893.24,0.764842187284488,"Oct",2,"High","Train"
2731067,"Local movements",249.36,0.43,5.23,387.68,162.05,16471.86,4357.97,163.57,3736.74,0.0507744849335792,"Jun",2,"High","Train"
2440321,"Local movements",265.51,-0.26,2.29,1241.38,423.97,14080.41,748.83,48.97,4470.45,0.871185088277397,"Apr",0,"Low","Train"
330120,"Local movements",196.57,1.75,5.52,614.46,-48.9,1792.77,7871.67,122.22,20862.61,-0.9992625,"Apr",2,"High","Train"
469875,"Dispersal/migration",252.2,-0.65,4.17,1690.46,503.55,20222.74,1259.07,685.53,8385.64,-0.00920354326880834,"Aug",0,"Low","Train"
2650921,"Dispersal/migration",385.1,0.26,2.08,8345.14,1094.14,2502.22,2603.74,81.33,3883.61,-0.0523650191612259,"May",0,"Low","Train"
2194968,"Local movements",359.32,0.75,1.5,1292.64,35,23029.96,3070.59,251.27,6388.73,-0.496188912705999,"Apr",2,"High","Train"
453064,"Local movements",255.82,0.44,9,6067.41,6.56,14175.26,3248.17,3.84,7095.61,0.531860721374355,"Nov",2,"High","Train"
96618,"Local movements",168.56,-0.13,0.19,130.49,-5.5,3071.85,8239.21,101.52,15091.26,-0.572214570852437,"Apr",1,"Moderate","Train"
2296695,"Local movements",263.85,-0.07,1.47,2551.14,1153.16,6128.1,1676.53,10.72,3375.54,-0.171536406722112,"Apr",0,"Low","Train"
1859487,"Local movements",239.28,1.86,5.3,2744.32,803.56,14184.78,5444.04,128.11,9808.2,-0.998294775794753,"Jan",2,"High","Train"
754870,"Local movements",236.08,2.52,7.2,54.12,-6.38,9810.22,10322.46,477.98,2854.56,0.453596121425577,"Nov",2,"High","Train"
53710,"Local movements",240.47,0.47,3.12,2527.44,250.1,18133.19,10417.19,577.45,4000.77,0.120502769367367,"Apr",0,"Low","Train"
1555195,"Dispersal/migration",236.38,0.18,0.44,1465.53,190.25,5928.26,7201.22,301.62,2038.91,-0.996673165716047,"Aug",0,"Low","Test"
183180,"Local movements",317.02,2.05,2.62,2095.27,141.04,18386.09,1571.93,480.4,9434.79,-0.612487565658385,"Aug",2,"High","Test"
502019,"Local movements",262.87,-0.96,6.16,3380.06,4,6685.59,10621.86,358.93,6989.79,-0.973302071063349,"Mar",2,"High","Train"
627646,"Dispersal/migration",276.35,0.37,4.59,4191.41,86.4,9774.85,5572.09,198.78,2982.26,-0.63837785564066,"Nov",0,"Low","Train"
23823,"Dispersal/migration",248.98,0.82,4.35,1776.82,41.93,23885.8,3116.1,372.97,2093.07,0.39015168430823,"Feb",2,"High","Train"
2759680,"Fledgling period",210.56,-0.004685817,0.02,0,278.25,8185.67,12242.58,620.3,1529.53,-0.307332869978419,"Aug",0,"Low","Test"
648491,"Local movements",219.82,0.14,2.75,660.58,36.83,19192.3,1331.55,293.9,9066.32,-0.62036161201268,"Sep",2,"High","Train"
644753,"Local movements",258.64,-0.94,2.43,2957.28,216.25,4537.11,3196.32,262.4,3989.06,-0.862000837090063,"Sep",0,"Low","Test"
2750036,"Fledgling period",223.11,0.24,5.36,1282.91,265.77,2057.24,4640.75,154.09,3700.46,-0.00238897811228154,"Sep",2,"High","Test"
1617285,"Fledgling period",235.42,0.49,9.58,58.14,-11.5,18342.63,2193.93,170.2,3065.48,-0.428099681520394,"Aug",2,"High","Test"
578037,"Fledgling period",221.41,0.62,9.01,50.63,-14.68,9620.52,14943.77,139.36,577.43,-0.970958165149591,"Aug",2,"High","Train"
750940,"Local movements",216,0.17,3.88,3462.68,57.59,18727.88,1191.19,338.53,8884.19,-0.607086505538955,"Nov",2,"High","Test"
2710710,"Dispersal/migration",372.37,0.05,0.59,3352.33,1369.25,28124.78,1255.82,746.95,12309.96,-0.507593125815277,"Jun",0,"Low","Test"
1337830,"Local movements",369.65,-0.73,2.12,418.34,177.5,21067.69,4389.17,230.57,4677.67,-0.00238897811228154,"Sep",0,"Low","Test"
130964,"Dispersal/migration",216.63,-0.12,0.7,32.3,170.75,688.79,5680.58,789.33,1081.34,-0.999262528532721,"Aug",1,"Moderate","Test"
2375698,"Local movements",250.86,-0.11,3.18,1664.11,490.97,6668.27,7112.59,265.69,6977.43,-0.0922576019995117,"Apr",2,"High","Train"
2577874,"Local movements",279.86,0.14,8.42,3125.3,-42.95,5926.77,4861.4,99.95,2972.61,-0.81295203709989,"May",0,"Low","Train"
108279,"Dispersal/migration",222.82,-0.05,0.15,626.36,168.28,9714.47,7957.53,137.86,2519.2,-0.920439617587981,"Aug",2,"High","Train"
1051971,"Fledgling period",281.04,0.05,6.13,33.92,3.19,19374.6,10414.18,619.87,4384.86,-0.892288448107068,"Jun",2,"High","Train"
2667120,"Local movements",334.31,3,5.61,319.38,15.14,6171.4,1269.11,133.53,1356.64,-0.0922576019995117,"May",0,"Low","Test"
1543692,"Dispersal/migration",236.97,0.01,0.22,144,6.3,4342.62,5780.44,267.69,300.71,-0.961494358060299,"Aug",2,"High","Train"
2647323,"Local movements",242.32,0.66,14.28,56.27,4.28,21627.29,3578.48,959.84,1810.28,-0.917754505966276,"May",2,"High","Train"
1204726,"Local movements",274.25,-3.93,9.17,183.88,-133.84,15470.56,5928.66,557.55,465.97,-0.95778723755309,"May",2,"High","Train"
1268909,"Local movements",195.77,-0.2,0.26,222.89,155.88,4945.88,8602.17,233.06,6935.71,-0.752854946567295,"Nov",2,"High","Test"
1705491,"Local movements",227.66,-0.12,0.16,0,135.57,10958.18,7238.47,396.85,3787.53,0.999950000416665,"Jul",1,"Moderate","Test"
2528778,"Local movements",414.23,-1.38,6.98,766.7,-46.97,2468.44,1851.62,229.45,2375.42,-0.60455227105793,"Apr",2,"High","Train"
1017489,"Local movements",272.47,-0.53,1.11,13322.97,192.21,9897.15,2048,1129.08,9849.42,-0.986972292696038,"Aug",2,"High","Test"
1359426,"Local movements",215.93,-0.46,3.1,48.81,43.24,19634.63,7873.75,190.16,4727.3,-0.759399059137508,"Oct",2,"High","Train"
1064653,"Local movements",364.89,-0.04,0.18,218.43,128.71,15165.51,1676.92,345.47,2212.31,-0.917754505966276,"Apr",2,"High","Train"
340987,"Local movements",233.6,-2.07,5.71,1812.44,223.71,9535.92,10928.8,545.2,5894.21,-0.630648833892775,"Mar",2,"High","Train"
1040152,"Local movements",267.6,1.1,4.35,4033.07,1923.33,15217.3,1282.52,52.58,2279.02,0.286715209631956,"Mar",2,"High","Train"
782986,"Local movements",250.39,0.32,0.98,9325.86,703.04,15280.5,275.08,63.64,16190.58,-0.49895192096614,"Jul",0,"Low","Train"
2600539,"Dispersal/migration",205.26,-0.35,9.94,393.69,6.78,36829.73,6195.15,119.21,6056.05,-0.4989519,"May",0,"Low","Train"
548090,"Local movements",160.38,0.02,0.26,271.91,119.76,13937.23,3061.52,221.9,9773.76,0.040785011241591,"Dec",2,"High","Train"
1680978,"Local movements",231.22,0.06,0.22,302.86,73.02,14737.15,6031.93,597.37,3086.88,-0.666276021279824,"Aug",2,"High","Train"
519395,"Local movements",259.46,3.57,10.24,1477.8,-76.43,4898.02,9624.81,142.09,2744.78,-0.99516190332383,"Mar",2,"High","Test"
1870998,"Local movements",318.79,0.03,0.28,5084.4,807.44,17551.75,3504.02,77.77,11499.93,-0.999932805943894,"Feb",0,"Low","Test"
2633796,"Local movements",250.28,-0.008455245,1.21,563.67,542.05,10223.63,4681.13,70.9,8376.33,-0.920439617587981,"May",2,"High","Test"
500949,"Local movements",270.24,0.03,5.35,750.01,85.73,1856.96,9468.98,349.34,6424.03,-0.719018460922681,"Mar",2,"High","Test"
311653,"Local movements",219.75,-0.38,1.93,6914.52,11.7,7903.23,6674.83,268.99,10840.87,-0.776570283533293,"Apr",2,"High","Train"
1424588,"Local movements",241.85,0.005479426,0.13,199.92,56.13,10984.01,2754.11,254.41,9834.22,-0.285189059245021,"Nov",2,"High","Train"
1250945,"Local movements",370.93,-0.08,3.08,3418.27,381.89,10031.59,2146.48,146.65,11419.24,0.751805729140895,"Aug",2,"High","Train"
1578623,"Fledgling period",237.17,-1.64,8.4,71.8,-19.12,20541.76,1920.33,425.41,617.69,-0.9817022,"Jul",2,"High","Test"
2009196,"Local movements",215.17,0.04,0.16,61.29,-30.51,2655.23,7697.95,250.39,907.7,-0.990437,"Mar",0,"Low","Train"
1842488,"Local movements",194.78,0.01,0.85,431.66,235.88,12794.16,2735.39,159.21,3877.54,-0.72593230420014,"Feb",2,"High","Train"
1874528,"Local movements",291.08,-0.8,10.15,371.5,-74.03,11504.04,2575.46,550.31,3241.25,-0.949735209543496,"Feb",2,"High","Test"
936263,"Fledgling period",214.97,-2.49,7.79,18.62,-14.28,7452.61,13921.74,449.7,3209.39,-0.673699635594561,"Aug",1,"Moderate","Train"
469518,"Dispersal/migration",231.59,0.01,0.19,1795.16,346.77,9338.76,10232.73,453.08,7731.66,-0.5075931,"Aug",0,"Low","Test"
123236,"Dispersal/migration",247.66,-0.01,0.22,97.53,55.83,442.98,3856.34,390.5,5836.58,-0.504846104599858,"Aug",1,"Moderate","Test"
2210182,"Local movements",180.91,0.35,0.4,112.8,-55.58,24978.61,5992.62,402.81,230.54,-0.979748923560684,"Apr",2,"High","Train"
2722253,"Dispersal/migration",349.38,-0.21,0.59,186.7,234.96,5173.48,3067.94,239.95,5186.74,-0.892288448107068,"Jun",0,"Low","Train"
2024823,"Local movements",272.5,-0.01,0.11,445.77,130.37,15187.82,4830.24,71.92,2536.3,-0.56398505756941,"Mar",0,"Low","Test"
1431440,"Dispersal/migration",424.69,0.37,0.59,436.46,93.22,25206.18,1536.71,88.85,663.45,-0.818734599277382,"Oct",2,"High","Test"
1196349,"Dispersal/migration",385.92,0.16,1.35,7523.73,1266.6,17736.27,2416.53,48.42,8362.77,-0.985314068157884,"Apr",0,"Low","Test"
2441019,"Local movements",227.71,-0.11,0.36,0,66.33,10329.28,8737.96,250.28,2843.38,-0.782831656638065,"Apr",2,"High","Test"
2218991,"Local movements",247.68,0.49,5.08,2499.18,160.66,7260.64,5664.65,932.48,3819.47,-0.995808324539061,"Apr",0,"Low","Test"
2150041,"Local movements",248.44,2.48,5.3,386.46,20.61,23669.53,5685.84,152.79,6667.39,0.417594503958358,"Mar",2,"High","Test"
693487,"Local movements",221.13,0.15,0.61,4227.93,408.28,28045.34,1318.83,259.59,4252.78,-0.936456687290796,"Feb",1,"Moderate","Train"
1225597,"Dispersal/migration",334.89,0.31,3.05,1753.34,-4.57,10934.68,1367.73,205.39,8894.33,-0.913737203141545,"Aug",0,"Low","Test"
2388969,"Local movements",162,0.05,0.85,52.42,570.1,9255.13,2736.54,17.94,3055.21,0.652437468164052,"Apr",2,"High","Train"
2355719,"Local movements",298.18,-0.13,5.58,1192.17,16.58,46934.55,5903.83,142.43,2017.73,0.267498828624587,"Apr",1,"Moderate","Test"
2406634,"Local movements",227.88,-0.94,4.1,451.04,-19.9,13256.06,467.04,577.27,943.31,0.0376021528879766,"Apr",1,"Moderate","Test"
1254656,"Fledgling period",289.63,0.63,0.97,1374.41,90.23,19779.89,1151.44,6.4,1898.56,-0.26596387560898,"Aug",0,"Low","Train"
2013116,"Local movements",280.48,0.01,0.4,134.93,-107.56,13316.79,5272.08,218.31,2837.51,-0.921680034105203,"Mar",2,"High","Train"
2216585,"Dispersal/migration",291.14,-0.7,2.3,829.4,95.3,18454.7,7739.36,593.57,88.59,-0.846408041215776,"Apr",2,"High","Test"
317249,"Fledgling period",171.07,-0.2,0.36,5.06,132.43,10124.66,10131.27,644.91,138.78,-0.895344305839492,"Jul",1,"Moderate","Train"
1000486,"Local movements",301.8,-0.01,0.62,211.02,503.69,15891.64,2398.73,75.67,1503.2,-0.878345007358874,"Sep",2,"High","Train"
1760916,"Local movements",273.66,0.53,2.02,2434.2,-3.33,17963.24,999.05,109.41,4681.69,0.127264953033056,"Jul",2,"High","Train"
2343512,"Local movements",179.77,-0.03,0.25,1166.82,47.48,16842.45,771.77,223.84,2198.37,-0.285189059245021,"Apr",2,"High","Train"
2482684,"Local movements",323.04,0.31,0.94,1599.37,914.97,14375.23,1773.31,69.06,3685.43,-0.513452812303959,"Apr",0,"Low","Test"
169847,"Fledgling period",181.38,-6.38,9.99,29.67,9.94,29257.8,3411.59,664.53,2124.11,0.885519516941319,"Oct",2,"High","Train"
1880843,"Local movements",251,0.93,1.59,1387.72,5.08,9220.36,6627.5,41.42,3230.76,-0.90542888947963,"Feb",2,"High","Train"
1282093,"Dispersal/migration",288.88,-0.005725205,0.09,374.87,301.63,5149.67,3144.46,103.74,12209.29,0.830940679100164,"Oct",2,"High","Train"
502960,"Local movements",272.34,-0.55,1,5884.3,3194.72,10800.58,5598.52,91.25,16586.41,-0.982303776338232,"Mar",2,"High","Train"
2600702,"Dispersal/migration",338.42,0.96,6.05,974.94,46.21,30561.62,8089.71,219.39,2561.72,-0.24002245327755,"May",0,"Low","Test"
2641755,"Dispersal/migration",374.07,-0.9,2.62,7015.85,1649.96,29157.16,1411.69,54.13,416.74,-0.0291995223012888,"May",0,"Low","Train"
1249858,"Local movements",380.93,1.13,1.68,179.14,-106.77,19294.44,2295.09,680.71,9933.73,-0.566612570843644,"Aug",0,"Low","Train"
2653345,"Local movements",297.37,-0.64,0.93,340.47,-28.03,26823.05,1468.19,83.61,3857.14,-0.921680034105203,"May",2,"High","Test"
2764575,"Fledgling period",210.99,0.07,0.16,211.07,211.27,6807.96,14228.67,443.18,2151.23,-0.924302378632464,"Aug",2,"High","Train"
1567177,"Fledgling period",228.73,-0.53,1.68,35.03,7.41,20342.4,1527.2,418.91,767.63,0.999550033748988,"Aug",2,"High","Train"
1931920,"Local movements",225.52,-0.35,2.18,2668.13,281.26,12466.72,651.92,46.27,6944.6,-0.935334586120739,"Mar",2,"High","Train"
900422,"Fledgling period",212.88,0.54,0.99,189.61,-14.13,9573.75,15052.68,425.13,193.66,-0.128844494295525,"Aug",0,"Low","Test"
2264440,"Local movements",232.76,0.25,0.34,39.06,18.8,13411.57,3316.66,1637.55,3979.74,-0.963344863441243,"Apr",2,"High","Train"
651773,"Local movements",208.6,0.35,4.13,229.37,-11.06,16799.64,1493.8,381.26,10237.61,-0.409940638962306,"Oct",2,"High","Test"
372252,"Local movements",198.8,-1.31,1.83,102.96,5.99,7416.73,3257.04,149.39,3859.43,-0.566612570843644,"Aug",2,"High","Test"
2386313,"Local movements",180.64,0.00367945,0.07,241.6,-71.87,23898.7,5568.78,530.9,174.69,-0.99516190332383,"Apr",2,"High","Train"
1346062,"Local movements",290.08,0.02,0.36,457.68,220.27,9708.59,3428.54,456.42,7531.52,-0.38239691771268,"Sep",2,"High","Test"
2119672,"Local movements",309.14,-0.21,1.05,872.43,637.8,3471.83,1988.59,162.87,4328.98,0.47132836417374,"Mar",0,"Low","Train"
2422796,"Local movements",178.87,0.05,0.22,11.17,5.29,27117.46,4418.74,724.61,313.48,0.999950000416665,"Apr",2,"High","Train"
1926811,"Local movements",284.62,0.03,0.16,230.53,-36.35,3797.66,1250.89,520.67,5413.5,0.0107961170582674,"Mar",2,"High","Test"
2397692,"Local movements",326.97,0.01,1.56,3308.39,1946.77,14096.32,2371.65,279.2,3934.02,-0.770231254047307,"Apr",0,"Low","Train"
1490326,"Local movements",363.91,0.12,0.59,4527.16,78.57,19122,4812.89,202.88,6739.11,-0.826233847641272,"Nov",0,"Low","Test"
1824912,"Local movements",284.87,0.00846525,0.11,217.33,-18.23,3510.59,1839.4,501.34,6027.97,-0.949735209543496,"Feb",2,"High","Train"
